8822	0	0
8823	0	0
8801	0	21
8775	3	18
8766	18	88
8799	3	88
8804	3	88
8806	3	21
8767	18	88
8794	3	21
8768	0	73
717	73	88	92	92
8764	73	88
8788	73	73
8763	73	73
8776	73	73
8769	73	89
8786	92	92
8785	92	92
8772	94	96
8779	94	167
8774	94	96
8783	94	96
8784	73	89
8807	120	127
8813	120	125
8812	125	150
8826	120	150
8817	120	167
8780	133	154
718	154	162
8765	154	162
8800	163	163
8771	163	163
8791	163	163
8811	166	166
8816	166	171
8819	150	178
8843	167	178
8860	178	205
8789	167	171
8836	171	206
8835	171	206
8838	181	211
8829	181	181
8831	207	207
8839	207	209
8840	207	211
8837	207	211
8841	211	213
8844	213	225
8845	213	225
8846	213	225
8848	213	240
8856	222	259
8866	225	254
8865	225	256
8864	225	256
8875	248	277
8859	254	264
8862	240	261
8858	254	264
8867	261	264
8869	264	265
8876	265	277
8873	265	277
8889	284	304
8888	284	292
8897	292	310
8908	284	314
8896	284	304
8900	305	310
8899	284	304
8914	305	314
8902	310	312
8912	313	325
8916	310	314
8927	314	325
8938	314	379
8924	314	322
8926	324	325
8928	314	325
8929	325	329
8942	329	345
8936	329	351
8954	338	386
8960	338	375
8931	345	379
8937	351	379
8947	379	383
8965	375	384
8950	375	384
8951	379	383
8945	379	383
8957	383	384
8963	384	386
8959	383	413
8966	384	386
8958	384	386
8969	386	388
8973	388	391
8974	391	393
8980	393	413
8979	393	414
8982	393	414
8985	404	413
8981	393	414
9035	414	417
8990	414	414
9001	417	417
9003	417	417
8984	427	427
8962	427	441
9005	441	452
8994	441	452
8983	441	452
8993	441	452
8999	441	452
9015	452	462
9018	462	471
9019	462	471
9020	462	471
9021	471	484
9022	471	484
9026	487	487
9027	487	489
9052	489	533
9048	489	515
9046	516	518
9054	516	518
9053	516	518
9045	516	518
9076	489	574
9049	516	518
9077	518	536
9058	518	533
9060	518	536
9062	518	536
9064	527	536
9061	518	536
9065	536	551
9055	517	540
9067	536	542
9070	536	540
9066	536	542
9072	540	540
9078	542	542
9080	536	538	542	551
9081	542	550
9074	551	551
9082	551	553
9086	551	553
9083	551	553
9088	554	565
9044	489	574
9095	554	568
9094	554	568
9047	517	574
9096	566	574
9111	554	591
9056	517	540
9115	554	591
9097	574	574
9104	578	587
9102	578	581
9098	578	581
9101	578	581
9120	587	590
9112	578	590
9141	579	601
9124	587	590
9129	590	592
9118	589	591
9131	592	592
9133	590	596
9127	592	592
9128	592	592
9135	596	596
9140	596	596
9148	598	599
9151	598	601
9149	598	600
9162	618	620
9153	600	608
9157	600	608
9154	600	601
9158	605	608
9144	605	626
9156	606	615
9164	605	615
9163	605	615
9165	618	620
9167	618	620
9166	618	620
9171	620	621
9186	620	626
9172	620	621
9169	622	626
9173	618	642
9178	622	626
9184	622	639
9147	635	638
9181	635	638
9161	635	638
9189	638	639
9191	639	642
9196	642	644
9210	644	696
9204	644	696
9200	644	656
9203	644	659
9199	644	656
9222	656	659
9225	656	659
9202	656	659
9205	644	696
9206	656	659
9201	668	680
9212	656	689
9211	656	689
9220	668	699
9235	668	699
9219	668	699
9209	668	696
9223	683	725
9228	689	709
9253	689	720
9226	689	720
9245	699	739
9236	689	720
9244	725	725
9243	725	725
9247	727	727
9251	727	739
9255	739	750
9258	750	769
9254	739	772
9213	696	780
9314	764	778
9256	766	777
9275	750	780
9274	1070	1070
9268	776	777
9276	778	778
9277	778	788
9291	778	788
9273	1070	1070
9267	778	780
9302	779	780
9278	779	785
9288	778	788
9290	785	785
9285	785	785
9301	778	788
9284	785	785
9308	787	788
9289	778	788
9305	788	790
9286	785	789
9287	785	789
9310	788	790
9304	788	790
9300	785	789
9309	790	790
9320	790	816
9313	790	801
9312	790	816
9316	790	816
9311	790	801
9317	803	803
9319	803	816
9318	803	803
9335	816	864
9334	801	818
9328	816	817
9330	816	817
9333	818	818
9355	816	861
9358	1043	1043
9357	1043	1043
9336	818	818
9340	818	818
9338	818	818
9343	825	825
9344	825	827
9345	827	832
9346	832	845
9359	832	861
9353	843	847
9348	847	861
9376	845	903
9366	861	864
9372	845	880
9373	845	880
9364	1043	1043
9363	847	864
9365	861	864
9370	879	879
9371	879	880
9377	880	903
9375	880	896
9374	880	896
9385	896	901
9384	901	921
9381	896	937
9388	901	921
9389	901	921
9392	923	924
9395	923	924
9394	923	924
9509	928	936
9397	896	936
9390	896	936
9500	937	953
9508	928	953
9393	908	957
9507	937	953
9506	928	953
9503	953	955
9504	953	956
9494	954	963
9501	955	956
9492	957	967
9493	954	963
9489	954	963
9498	957	967
9497	957	967
9495	957	963
9499	955	955	957	963
9487	963	967
9479	967	976
9466	976	985
9451	985	998
9468	962	1000
9467	962	1000
9456	985	998
9445	985	998
9457	985	998
9458	985	998
9465	985	988
9449	1043	1043
9447	998	998
9441	999	1001
9413	998	999
9423	1000	1010
9432	998	998	1000	1010
9444	1000	1001
9424	1000	1010
9415	1000	1010
9431	1000	1010
9409	1000	1010
9418	1000	1010
9443	1001	1001
9428	1000	1010
9442	1001	1001
9440	1002	1003
9436	1002	1003
9435	1002	1003
9417	1003	1010
9426	1003	1010
9427	1037	1039
9425	1003	1010
9430	1003	1039
9405	1003	1004	1037	1043
9407	1005	1039
9434	1003	1043
9406	1005	1010
9422	1005	1010
9416	1003	1010
9403	1010	1037
9401	1010	1037
9419	1005	1039
9408	1005	1039
9433	1003	1003
9480	1104	1104
9402	1003	1003
9399	1010	1037	1104	1104
9469	1104	1104
9400	1037	1043
9356	1043	1070
8923	1104	1104
8919	1104	1104
8905	1104	1105
8904	1105	1105
9482	1104	1104
