1123	0	32
14992	0	1
14952	1	58
14949	1	58
14959	58	59
14985	58	79
774	59	72
4904	1	1	72	72
12744	1	32
1618	59	117
1615	80	103
1109	79	116
1097	80	114
1094	79	117
1106	79	116
1092	80	115
1099	80	115
1100	80	115
1098	80	103
1114	115	116
1108	116	117
1115	117	118
1120	79	103
776	115	131
777	116	122
771	118	122
778	115	131
788	122	130
775	115	131
779	115	131
783	129	131
799	131	158
796	1	32
791	131	133
805	131	133
802	131	133
822	131	158
811	135	136
787	131	138
818	131	158
813	135	136
789	131	158
812	135	136
815	135	136
817	137	137
820	137	154
794	1	32
804	136	139
810	136	139
816	141	150
819	137	154
784	444	444
781	444	444
826	141	195
827	141	195
15000	143	155
14995	143	155
15002	143	155
15001	143	155
14996	154	155
14994	154	155
15004	143	155
14997	143	155
14988	156	158
14989	156	158
15003	155	158
14956	158	175
14966	158	172
14957	158	175
14951	158	175
14974	158	172
14970	158	175
14965	158	172
14953	158	175
14978	158	172
14976	158	158	173	183
14948	173	175
14947	175	189
14954	175	189
14969	175	189
14940	175	189
14961	175	189
14979	158	189
14982	158	189
14983	175	189
14962	175	189
14941	194	199
14927	194	225
14943	194	208
14939	194	202
14942	194	208
14937	202	213
14933	202	210
14934	210	214
14938	202	216
14920	208	216
14936	202	216
14926	211	225
14935	214	227
14914	214	234
14921	211	225
14923	211	225
14919	211	225
14915	227	227
14912	227	228
14911	227	228
14905	234	234
14907	234	234
14903	238	251
14902	238	251
14899	251	253
14898	253	260
14896	253	260
14897	253	270
14894	260	273
14892	260	273
14893	260	273
14890	273	285
14891	273	316
14885	285	316
14880	316	343
14882	273	343
14878	343	348
14874	348	360
14875	360	364
14876	360	364
14872	396	408
14873	396	408
14859	408	426
14868	426	433
14871	396	433
14866	433	444
14854	444	512
14861	444	488
14864	444	488
14858	492	495
14852	444	495
14803	495	496
14851	495	496
14847	499	506
14826	499	578
14845	499	506
14800	499	578
14827	499	578
14807	499	577
14848	499	512
14846	492	506
14853	492	506
14840	510	510
14837	510	512
14838	510	512
14839	510	512
14828	516	516
14829	516	516
14792	523	523
14784	523	523
14788	523	523
14809	525	525
14817	525	525
14850	542	542
14860	542	544
14841	542	545
14832	545	546
14831	545	546
14811	549	549
14810	549	549
14849	550	550
14830	550	552
14824	552	556
14821	552	556
14822	558	558
14808	558	564
14823	550	559
14804	564	565
14801	564	578
14798	558	574
14797	558	574
14802	564	574
14799	564	578
14805	558	574
14806	574	575
14795	575	578
14815	499	578
14793	578	581
14790	581	590
14791	581	590
14782	608	613
14783	608	613
14785	608	613
14780	613	619
14772	613	624
14778	613	622
14777	613	624
14776	608	627
14781	614	624
14779	613	624
14775	619	627
14766	622	627
14768	624	627
14771	647	651
14759	647	709
14767	622	652
14758	652	668
14749	622	708
14765	652	663
14756	663	693
14761	652	668
14748	668	676
14764	647	708
14738	668	676
14713	663	708
14736	668	676
14720	663	708
14770	676	676
14752	693	708
14753	693	708
14743	676	708
14744	676	708
14750	693	708
14754	693	708
14751	693	708
14745	709	709
14746	709	709
14739	723	723
14735	723	739
14737	723	747
14732	736	747
14731	739	747
14730	750	750
14705	750	780
14734	736	752
14726	755	755
14724	755	766
14725	755	761
14706	765	774
14723	755	766
14719	766	774
14692	765	774
14715	765	774
14676	765	774
14716	768	775
14704	765	774
14707	775	775
14708	775	775
14709	775	775
14689	777	777
14722	777	779
14690	777	780
14691	777	780
14703	777	780
14695	777	780
14721	777	780
14717	777	780
14687	780	815
14686	780	823
14685	780	823
14683	780	815
14678	816	823
14684	816	823
14688	780	823
14675	823	826
14672	826	831
14667	826	834
14673	826	866
14666	826	834
14668	829	832
14669	832	834
14665	832	834
14663	837	843
14659	837	843
14656	843	850
14649	837	857
14657	845	850
14658	845	854
14643	852	857
14651	845	852
14642	853	857
14654	845	854
14648	854	866
14647	854	857
14641	857	866
14638	866	870
14639	866	870
14637	884	884
14631	884	887
14635	884	900
14632	885	897
14634	884	900
14626	888	909
14625	897	908
14572	897	909
14582	905	909
14615	908	910
14618	905	915
14613	910	915
14612	910	915
14577	905	915
14571	905	915
14614	910	915
14576	905	915
14604	915	915
14603	913	925
14602	922	923
14608	922	923
14601	922	923
14605	922	923
14599	922	936
14600	923	923
14594	915	915
14593	924	924
14591	925	925
14587	925	925
14588	925	925
14592	925	925
14581	927	929
14583	927	944
14575	927	936
14570	927	934
14573	934	941
14510	934	945
14560	936	960
14559	936	960
14563	941	945
14556	936	947
14534	945	946
14561	946	949
14565	945	949
14569	1025	1026
14555	985	985
14509	949	985
14552	950	957
14505	960	960
14508	960	960
14538	961	968
14547	949	985
14513	961	962
14551	950	963
14531	961	962
14537	961	968
14528	962	963
14530	950	963
14536	963	968
14518	963	968
14517	969	971
14516	969	971
14521	969	971
14525	962	971
62	1025	1026
69	971	973
64	949	985
65	949	985
70	949	985
66	949	985
68	949	985
57	973	1033
67	949	985
60	1025	1026
63	985	1026
14562	985	1026
14526	1033	1033
14512	960	1033
14524	960	1033
14522	1026	1033
14523	1026	1033
14527	1025	1038
14566	1033	1045
14541	1033	1046
14542	1033	1046
14546	1045	1048
14539	1046	1048
14543	1048	1048
